,code,trade_year,trade_month,buildfinyear,houseage,buildstyle,area,pricettl,priceper,rooms,manage_y1n0
929,221,105,10,99,6,3,153.81,10500000,68266.0,3,1
930,221,105,10,88,17,3,75.09,4200000,55933.0,2,1
934,221,105,9,80,25,1,274.45,19000000,69229.0,4,1
935,231,105,9,68,37,1,92.4,5150000,55736.0,3,0
936,231,105,10,83,22,3,97.51,8900000,91273.0,3,1
937,222,105,10,72,33,1,76.79,6370000,82954.0,3,0
938,231,105,9,79,26,6,254.76,10200000,40038.0,5,0
939,231,105,10,78,27,1,161.48999999999998,11000000,68116.0,5,1
940,231,105,10,76,29,2,158.73,10700000,67410.0,3,1
941,231,105,10,91,14,2,72.19,12600000,174539.0,2,1
942,231,105,10,82,23,3,205.75,25100000,121987.0,3,1
943,242,105,9,83,22,3,75.46000000000001,7650000,101378.0,2,1
944,242,105,9,81,24,2,48.760000000000005,4820000,98852.0,1,1
958,242,105,10,67,38,1,78.2,10750000,137468.0,2,0
960,244,105,10,95,10,3,101.35000000000001,8500000,83868.0,3,1
963,244,105,10,86,19,3,107.42,6260000,58276.0,4,0
966,248,105,10,88,17,2,94.56,6500000,68739.0,3,1
967,244,105,10,86,19,5,30.08,2460000,81782.0,1,1
968,242,105,10,77,28,1,98.03,10500000,107110.0,3,0
969,220,105,10,86,19,3,200.85,32000000,159323.0,4,0
970,236,105,10,69,36,1,85.38,5900000,69103.0,3,0
993,236,105,9,81,24,2,105.21000000000001,12800000,121661.0,4,1
994,220,105,10,88,17,3,95.97,10700000,111493.0,3,1
996,220,105,9,50,55,1,84.42,11000000,130301.0,2,0
997,236,105,8,85,20,3,72.74,7100000,97608.0,2,1
999,220,105,10,99,6,2,115.32,11930000,103451.0,2,1
1000,220,105,10,50,55,1,86.9,6800000,78251.0,3,0
1001,236,105,10,72,33,1,75.27,5500000,73070.0,4,0
1002,220,105,9,87,18,3,166.01999999999998,24000000,144561.0,3,1
1003,220,105,10,94,11,3,158.3,19850000,125395.0,3,1
1004,220,105,9,66,39,1,75.4,7800000,103448.0,0,0
1005,236,105,10,103,2,3,91.08,11660000,128019.0,2,0
1006,236,105,9,95,10,3,146.12,10100000,69121.0,3,1
1008,220,105,10,62,43,1,68.15,6880000,100954.0,3,0
1009,220,105,11,99,6,3,208.06,35000000,168221.0,4,1
1011,220,105,10,91,14,3,71.92,7350000,102197.0,2,1
1012,220,105,10,101,4,2,142.57999999999998,13800000,96788.0,3,1
1014,220,105,10,97,8,5,74.08,13600000,183585.0,1,1
1015,220,105,10,84,21,2,105.37,15050000,142830.0,3,1
1016,220,105,9,50,55,6,87.02,15000000,172374.0,5,0
1017,220,105,10,83,22,3,124.13,9020000,72666.0,4,1
1019,236,105,10,83,22,5,40.370000000000005,4520000,111964.0,1,1
1020,236,105,10,74,31,1,91.76,7800000,85004.0,3,0
1021,244,105,10,92,13,1,319.93,18180000,56825.0,4,1
1022,242,105,9,97,8,3,127.21000000000001,8500000,66819.0,2,1
1023,242,105,9,75,30,1,124.15,7800000,62827.0,3,0
1025,242,105,9,62,43,1,78.9,7500000,95057.0,3,0
1026,244,105,10,69,36,1,108.6,4050000,37293.0,3,0
1027,242,105,9,86,19,3,196.47000000000003,13100000,66677.0,5,1
1028,242,105,9,94,11,3,116.10000000000001,7380000,63566.0,3,1
1029,244,105,10,96,9,2,175.66,12050000,68598.0,3,1
1030,244,105,10,66,39,1,217.08,9800000,45145.0,6,0
1038,242,105,10,84,21,3,142.87,11880000,83153.0,3,1
1040,242,105,10,78,27,2,208.15,14350000,68941.0,4,1
1044,242,105,10,76,29,1,124.19,11500000,92600.0,4,0
1045,231,105,10,50,55,1,88.09,9800000,111250.0,3,0
1046,231,105,9,66,39,1,72.81,7200000,98888.0,3,0
1047,231,105,10,99,6,3,83.91,9000000,107258.0,2,1
1053,231,105,8,93,12,3,140.55,14000000,99609.0,3,1
1054,222,105,10,70,35,1,83.04,5000000,60212.0,3,0
1060,221,105,6,105,0,3,171.81,19390000,132849.0,3,1
1063,221,105,10,103,2,2,129.67,10590000,81669.0,3,1
1073,221,105,9,105,0,3,132.8,9000000,77104.0,2,1
1074,221,105,7,105,0,3,195.13,22200000,130416.0,3,1
1075,221,102,9,105,-3,3,224.16000000000003,30620000,151284.0,4,1
1076,221,102,9,105,-3,3,228.12,28230000,136274.0,4,1
1077,221,105,9,100,5,2,83.41,7100000,85122.0,2,1
1080,221,105,9,77,28,1,69.56,3700000,53191.0,3,0
1082,221,105,10,85,20,2,100.25999999999999,4000000,39896.0,3,1
1083,221,105,9,93,12,2,122.28,10000000,81780.0,3,1
1084,221,105,10,105,0,3,179.26,12000000,72122.0,3,1
1085,221,105,10,105,0,3,179.44,12530000,75652.0,3,1
1086,221,105,10,105,0,3,164.0,10670000,70371.0,3,1
1088,221,105,10,105,0,3,174.55,14050000,88296.0,3,1
1089,249,105,10,98,7,2,92.91999999999999,5800000,62419.0,3,1
1091,251,105,9,104,1,2,153.5,9300000,61118.0,3,1
1092,249,105,10,82,23,3,100.69,4800000,47671.0,3,1
1093,251,105,10,65,40,6,135.46,13500000,99660.0,0,0
1094,251,105,10,96,9,3,214.09,16000000,74735.0,4,1
1095,251,105,10,78,27,1,34.18,1750000,51200.0,1,1
1096,251,105,10,84,21,3,64.57,3650000,56528.0,2,1
1097,251,105,10,73,32,1,106.15,6000000,56524.0,5,0
1098,251,105,10,96,9,3,72.37,6200000,85671.0,2,1
1099,251,105,9,102,3,3,120.58,7150000,59297.0,2,1
1100,251,105,10,102,3,3,118.00999999999999,6100000,51691.0,2,1
1101,251,105,10,89,16,3,151.13,13700000,90650.0,3,1
1102,251,105,10,103,2,3,197.93,10600000,53554.0,3,1
1103,251,105,9,104,1,3,133.2,6980000,54287.0,2,1
1105,251,105,10,104,1,3,141.91,7150000,52468.0,3,1
1106,251,105,10,104,1,3,141.91,7260000,52112.0,3,1
1108,224,105,10,60,45,1,59.53,1570000,26373.0,3,0
1109,224,105,9,81,24,1,119.44,3500000,29303.0,4,0
1111,241,105,10,84,21,3,114.03,11400000,99974.0,3,1
1112,247,105,10,85,20,2,113.94,11880000,104265.0,3,1
1113,247,105,10,102,3,3,129.38,15750000,121734.0,3,1
1116,247,105,10,77,28,1,118.29,10000000,84538.0,6,0
1117,247,105,10,104,1,2,99.10000000000001,12450000,125631.0,2,1
1118,235,105,10,94,11,3,138.87,12550000,90372.0,3,1
1119,235,105,9,95,10,3,146.44,17880000,122098.0,3,1
1121,235,105,9,86,19,3,111.89,10400000,92948.0,3,1
1123,235,105,9,67,38,1,84.43,8710000,103162.0,3,0
1124,235,105,10,70,35,1,96.81,9050000,93482.0,3,0
1125,234,105,10,67,38,1,100.18,5510000,55001.0,3,0
1127,234,105,10,88,17,3,151.76,28000000,184502.0,4,1
1130,234,105,10,85,20,3,125.94,16500000,131015.0,3,1
1131,234,105,10,96,9,3,131.10999999999999,13400000,102204.0,2,1
1132,234,105,10,62,43,1,82.06,9000000,109676.0,3,0
1142,234,105,10,66,39,1,146.01,15000000,102733.0,2,0
1143,235,105,10,70,35,1,78.39,7650000,97589.0,3,1
1144,247,105,10,88,17,3,104.95,12000000,114340.0,3,1
1145,238,105,10,72,33,1,66.86,4700000,70296.0,1,0
1147,237,105,10,94,11,3,95.17999999999999,6780000,71233.0,2,1
1148,238,105,10,80,25,1,122.91999999999999,2200000,17898.0,3,0
1149,237,105,10,97,8,5,39.099999999999994,3700000,94629.0,1,1
1167,237,105,10,84,21,5,35.69,2500000,70048.0,1,1
1171,236,105,10,70,35,1,101.97,6880000,67471.0,3,0
1172,220,105,10,50,55,1,91.97,8450000,91878.0,3,0
1174,242,105,10,94,11,3,125.25,14100000,112575.0,3,1
1176,242,105,10,85,20,3,135.16,11900000,88044.0,3,1
1177,231,105,10,63,42,1,89.34,10500000,117529.0,3,0
1178,231,105,10,101,4,3,95.0,15300000,161053.0,2,1
1179,234,105,10,92,13,3,136.46,17800000,145228.0,2,1
1180,235,105,8,95,10,3,147.61,20080000,136034.0,3,1
1181,241,105,10,66,39,1,88.0,4100000,46591.0,3,0
1184,220,105,10,50,55,1,60.49,4000000,66127.0,3,0
1191,231,105,9,84,21,5,31.19,3100000,99391.0,0,1
1192,231,105,10,83,22,6,321.67,12000000,37305.0,5,1
1194,207,105,10,86,19,3,52.99,1680000,31704.0,0,1
1195,235,105,10,79,26,3,158.55,15500000,97761.0,4,1
1196,235,105,10,67,38,1,99.3,11000000,110775.0,3,0
1198,237,105,10,96,9,3,305.74,25000000,81769.0,4,1
1201,251,105,9,92,13,3,323.39,40000000,123690.0,4,1
1202,241,105,10,69,36,1,93.0,8000000,86022.0,5,0
1204,251,105,10,84,21,3,63.61,4050000,63669.0,1,1
1208,221,105,10,105,0,3,123.82,10353925,95594.0,2,1
1209,221,105,11,83,22,2,92.23,8500000,92161.0,3,1
1213,237,105,10,96,9,3,190.51,13450000,70600.0,3,1
1214,236,105,10,82,23,3,148.82999999999998,11200000,75254.0,4,1
1216,241,105,10,87,18,3,155.4,14000000,107633.0,3,1
1217,247,105,10,88,17,3,134.45,11820000,87914.0,3,1
1219,241,105,9,100,5,5,84.11,7240000,123105.0,1,1
1220,241,105,9,58,47,1,69.3,6350000,91631.0,3,0
1221,247,105,10,100,5,3,203.37,28500000,145000.0,4,1
1224,231,105,10,67,38,1,103.8,11250000,108382.0,3,0
1225,231,105,10,84,21,3,204.01000000000002,13080000,84126.0,3,1
1226,221,105,10,98,7,3,144.04000000000002,13000000,90253.0,4,1
1228,243,105,9,94,11,3,109.67,7650000,69755.0,3,1
1229,243,105,8,93,12,3,199.5,15300000,80831.0,5,1
1232,237,105,10,96,9,3,143.41,10280000,71683.0,2,1
1233,237,105,10,95,10,3,108.39,7180000,66242.0,2,1
1244,239,105,10,69,36,1,79.7,2250000,28231.0,2,0
1246,238,105,10,96,9,2,185.85,10500000,56497.0,3,1
1249,235,105,10,73,32,1,93.28,3621811,38827.0,3,0
1250,235,105,9,75,30,1,92.35,12580000,136221.0,3,0
1252,234,105,10,50,55,6,53.5,10500000,196262.0,2,0
1254,234,105,10,87,18,2,69.21,9850000,142320.0,2,0
1255,234,105,10,86,19,2,136.69,15500000,113395.0,3,1
1256,235,105,10,67,38,1,60.02,6750000,112463.0,2,0
1257,241,105,10,70,35,1,73.0,6600000,90411.0,3,0
1258,247,105,10,77,28,1,98.34,9000000,91519.0,2,0
1259,241,105,10,86,19,1,57.11,6060000,106111.0,2,0
1260,241,105,10,104,1,3,85.66,14500000,169274.0,2,1
1261,247,105,9,67,38,1,91.0,8050000,88462.0,5,0
1262,241,105,10,60,45,1,71.07,3900000,54875.0,3,0
1263,241,105,9,96,9,3,121.02000000000001,12380000,102297.0,2,1
1264,241,105,10,104,1,3,193.71,25000000,129059.0,3,1
1265,241,105,10,66,39,1,87.0,7700000,88506.0,3,0
1266,251,105,8,92,13,3,191.75,19200000,100130.0,3,1
1267,251,105,9,101,4,3,47.64,3000000,62959.0,3,1
1268,251,105,9,104,1,3,127.28,6800000,56824.0,2,1
1269,251,101,11,104,-3,3,731.96,133170000,188398.0,3,1
1270,251,105,10,103,2,3,140.17000000000002,6890000,53898.0,3,1
1271,251,105,10,96,9,5,36.39,2300000,63204.0,1,1
1272,249,105,10,83,22,3,126.4,5600000,44304.0,2,1
1274,251,105,10,83,22,5,28.02,1820000,64954.0,1,1
1277,251,105,10,84,21,3,89.30000000000001,5300000,59351.0,2,1
1279,251,105,11,104,1,3,161.12,8020000,53314.0,3,1
1280,251,105,11,104,1,3,161.12,7530000,49511.0,3,1
1281,251,105,10,98,7,2,53.459999999999994,4200000,78563.0,2,1
1282,251,105,10,98,7,5,44.46,3580000,80522.0,1,1
1283,221,105,10,99,6,3,153.81,9800000,63715.0,3,1
1284,221,105,10,105,0,3,161.93,10800000,70982.0,3,1
1286,221,105,10,70,35,1,77.68,4370000,56256.0,3,0
1288,221,105,10,88,17,2,125.87,10500000,83419.0,4,0
1290,231,105,10,85,20,6,168.55,11000000,65263.0,3,1
1292,231,105,9,95,10,2,92.64999999999999,6750000,72855.0,3,1
1294,231,105,10,50,55,1,71.89,12000000,166922.0,3,0
1297,243,105,10,92,13,2,135.88,11600000,85369.0,3,1
1303,242,105,10,64,41,1,46.95,7200000,153355.0,0,0
1304,242,105,10,94,11,3,169.68,13250000,78088.0,3,1
1307,244,105,9,97,8,3,268.24,13000000,48464.0,4,1
1309,242,105,10,81,24,3,161.87,14800000,91431.0,4,1
1320,244,105,9,96,9,3,138.74,10300000,74240.0,2,1
1328,220,105,9,83,22,2,112.75,10550000,93570.0,3,1
1333,220,105,10,69,36,1,81.91,8920000,108900.0,2,0
1334,220,105,10,50,55,1,99.0,9200000,92929.0,3,0
1335,236,105,10,85,20,2,115.25,3000000,26030.0,3,1
1337,220,105,10,50,55,1,85.69,5700000,66519.0,3,0
1339,236,105,8,86,19,3,126.67,11000000,86840.0,4,1
1341,236,105,9,83,22,3,88.29,2340000,26504.0,3,1
1342,220,105,10,99,6,3,71.51,10260000,143476.0,2,1
1343,220,105,10,99,6,3,249.13,44000000,176615.0,4,1
1344,220,105,10,83,22,1,71.67,2500000,34882.0,2,0
1345,236,105,6,69,36,1,85.81,10000000,116537.0,3,0
1346,220,105,10,50,55,7,82.5,15400000,186667.0,0,0
1348,220,105,10,88,17,2,101.71000000000001,13360000,131354.0,3,1
1350,242,105,7,86,19,3,113.77,9360000,82271.0,3,1
1353,242,105,10,69,36,1,95.49,9120000,95507.0,4,0
1356,242,105,10,78,27,1,117.00999999999999,8700000,74353.0,5,0
1358,244,105,10,97,8,2,168.74,11600000,68745.0,2,1
1360,243,105,8,91,14,2,103.48,9270000,89583.0,3,1
1361,242,105,7,68,37,1,65.99,6000000,90923.0,3,0
1363,242,105,10,66,39,1,108.48,12000000,110619.0,0,0
1364,248,105,11,97,8,2,193.92000000000002,5600202,28879.0,3,1
1365,248,105,11,97,8,2,187.94,5500000,29265.0,3,1
1377,244,105,10,97,8,3,166.68,10500000,62995.0,3,1
1379,248,105,9,73,32,1,188.01,14000000,74464.0,3,0
1380,231,105,10,86,19,3,71.82,6300000,87719.0,2,1
1381,231,105,10,83,22,3,87.25,8500000,97421.0,3,1
1382,231,105,10,100,5,3,301.31,42500000,141051.0,5,1
1383,221,105,10,88,17,3,96.44,4950000,51327.0,2,1
1384,221,105,10,84,21,1,109.3,2000000,18298.0,3,1
1388,208,105,11,89,16,3,86.9,3200000,36824.0,2,1
1390,251,105,10,98,7,3,163.58999999999997,10250000,62657.0,3,1
1391,251,105,10,79,26,5,34.33,1260000,36692.0,1,0
1392,251,105,10,100,5,3,133.01,7700000,57890.0,3,1
1393,251,105,10,70,35,1,107.41,5660000,52695.0,3,0
1395,251,105,10,99,6,3,271.40999999999997,22000000,81058.0,3,1
1396,251,105,10,105,0,3,167.72,8000000,47153.0,3,1
1398,251,103,3,105,-2,3,345.71,34650000,106066.0,0,0
1399,251,103,7,105,-2,3,206.07999999999998,19680000,106312.0,3,0
1400,251,102,11,105,-3,3,205.28,16870000,89513.0,3,0
1401,251,103,2,105,-2,3,206.32,17600000,93378.0,3,0
1402,251,102,11,105,-3,3,204.24,17430000,93573.0,3,0
1403,251,103,7,105,-2,3,200.60000000000002,18750000,104055.0,3,0
1404,251,103,10,105,-2,3,201.64,19650000,109108.0,3,0
1405,251,103,2,105,-2,3,201.64,19300000,106894.0,3,0
1406,251,103,1,105,-2,3,201.64,18460000,101581.0,3,0
1407,251,103,4,105,-2,3,232.23000000000002,22280000,105313.0,4,0
1408,251,103,9,105,-2,3,233.26,23380000,109530.0,4,0
1409,251,103,4,105,-2,3,234.27999999999997,20980000,96362.0,4,0
1410,251,103,5,105,-2,3,232.07,22000000,102839.0,4,0
1411,251,103,2,105,-2,3,234.27999999999997,21080000,97934.0,4,0
1412,251,103,4,105,-2,3,234.27999999999997,21180000,98459.0,4,0
1413,251,103,4,105,-2,3,234.27999999999997,21180000,98459.0,4,0
1414,251,103,10,105,-2,3,308.57,27000000,92065.0,0,0
1415,251,103,4,105,-2,3,348.01,36250000,111129.0,0,0
1416,241,105,10,102,3,3,149.55,17500000,117018.0,3,1
1418,241,105,10,104,1,3,167.67,20160000,133205.0,3,1
1419,241,105,10,96,9,3,102.00999999999999,11200000,109793.0,2,1
1422,247,105,10,81,24,2,102.57000000000001,8800000,85795.0,3,0
1425,235,105,9,86,19,2,87.83,6900000,78561.0,2,1
1426,235,105,10,66,39,1,81.08,7000000,86334.0,3,0
1427,234,105,9,90,15,3,134.58,18680000,138802.0,3,1
1428,241,105,10,82,23,1,28.93,3750000,129623.0,1,0
1430,235,105,10,90,15,3,104.62,13080000,125024.0,2,0
1431,235,105,9,89,16,2,149.39,15200000,101747.0,3,1
1435,235,105,9,61,44,1,55.28,6300000,113965.0,2,0
1437,235,105,9,64,41,6,47.5,7000000,147368.0,4,0
1438,235,105,9,65,40,1,107.5,11100000,103256.0,4,0
1439,235,105,10,86,19,2,164.24,16000000,97418.0,4,1
1442,234,105,10,50,55,6,50.82,15000000,295159.0,3,0
1444,235,105,10,72,33,1,129.08,18000000,139448.0,6,0
1445,241,105,10,83,22,2,104.22999999999999,10500000,100739.0,3,0
1447,238,105,10,67,38,1,104.4,6400000,61303.0,4,0
1453,238,105,7,50,55,1,66.9,4100000,61286.0,3,0
1454,238,105,9,96,9,3,220.76,20000000,90596.0,4,1
1455,238,105,10,97,8,2,190.3,11850000,62270.0,3,1
1465,238,105,10,83,22,3,65.2,2500000,38344.0,1,1
1466,220,105,10,84,21,3,196.95000000000002,22000000,111703.0,4,1
1467,220,105,10,65,40,1,15.0,1300000,86667.0,1,0
1468,236,105,9,84,21,5,57.0,5128800,89979.0,1,1
1470,220,105,10,87,18,3,54.17,8200000,151375.0,1,1
1471,220,105,9,85,20,3,44.06,8000000,181571.0,2,1
1472,220,105,10,67,38,1,62.94,6300000,100095.0,3,0
1474,231,105,7,76,29,1,106.37,8500000,79910.0,4,0
1476,231,105,10,92,13,5,73.97,9800000,132486.0,1,1
1477,221,105,9,50,55,1,104.52,8000000,76540.0,5,0
1479,235,105,10,88,17,3,120.03,12360000,102974.0,3,1
1480,235,105,10,89,16,3,74.99,11120000,148286.0,2,1
1481,235,105,10,75,30,1,104.78,10500000,100210.0,3,0
1483,235,105,10,86,19,3,159.42,19900000,124820.0,4,1
1484,220,105,10,98,7,3,220.01999999999998,42000000,190892.0,3,1
1488,220,105,9,50,55,1,41.76,5500000,131705.0,3,0
1489,220,105,10,62,43,6,92.86,12800000,137842.0,3,0
1495,242,105,10,70,35,1,107.0,6250000,58411.0,4,0
1498,237,105,10,93,12,3,149.69,10000000,66805.0,3,1
1499,231,105,11,50,55,1,88.65,6000000,67682.0,3,0
1501,251,103,5,105,-2,2,247.86,19810000,84295.0,4,0
1502,251,103,1,105,-2,2,247.86,21410000,92087.0,4,0
1503,251,103,4,105,-2,2,237.68,21450000,98125.0,4,0
1504,251,102,12,105,-3,2,236.64,20530000,92876.0,4,0
1505,251,102,11,105,-3,2,236.64,20680000,93649.0,4,0
1506,251,103,1,105,-2,2,239.47,20910000,93471.0,4,0
1507,251,105,9,77,28,1,212.69,11500000,54069.0,4,1
1508,241,105,10,89,16,2,151.45,20000000,132057.0,3,1
1509,224,105,11,84,21,2,129.88,5000000,38497.0,4,1
1511,251,102,10,105,-3,2,237.75,20090000,90057.0,4,0
1512,251,102,11,105,-3,2,246.93,21280000,92848.0,4,0
1513,251,104,9,105,-1,2,246.93,21500000,87069.0,4,0
1514,251,105,10,105,0,2,130.03,10170000,78213.0,2,1
1515,251,105,10,105,0,2,110.78999999999999,10020000,112893.0,0,1
1516,251,102,12,105,-3,2,248.9,21170000,90427.0,4,0
1517,251,103,4,105,-2,2,246.76000000000002,27800000,124004.0,0,0
1518,251,103,4,105,-2,2,250.46,28500000,125169.0,0,0
1519,251,103,1,105,-2,2,239.47,20300000,90374.0,4,0
1520,251,102,12,105,-3,2,239.9,21070000,95091.0,4,0
1521,251,102,12,105,-3,2,246.93,21590000,94365.0,4,0
1522,251,102,10,105,-3,2,240.51,20520000,91994.0,4,0
1523,251,102,10,105,-3,2,239.47,20760000,92709.0,4,0
1524,251,103,3,105,-2,2,250.46,28200000,123719.0,4,0
1525,251,102,11,105,-3,2,238.86,20020000,90283.0,4,0
1526,251,102,10,105,-3,2,283.45,22510000,92756.0,4,0
1527,251,102,11,105,-3,2,235.68,19930000,91298.0,4,0
1528,251,102,10,105,-3,2,236.70999999999998,20030000,91298.0,4,0
1534,242,105,11,64,41,1,33.0,2300000,69697.0,1,0
1537,222,105,10,88,17,2,108.42,7880000,72680.0,2,1
1538,221,105,10,83,22,3,96.61,8180000,84670.0,3,1
1539,208,105,11,86,19,2,40.96,1500000,36621.0,0,1
1542,220,105,9,50,55,6,161.49,21000000,130039.0,3,0
1544,220,105,10,50,55,1,91.08,11300000,124067.0,3,0
1545,220,105,10,96,9,5,24.729999999999997,2243000,90700.0,1,1
1547,247,105,10,100,5,3,202.98,30200000,148783.0,3,1
1548,247,105,10,73,32,1,91.75,7600000,82834.0,3,0
1549,241,105,7,87,18,3,39.92,6250000,156563.0,2,1
1551,247,105,10,104,1,2,87.37,9400000,107588.0,2,0
1552,241,105,10,93,12,3,68.00999999999999,10150000,149243.0,2,1
1553,221,105,10,101,4,2,81.31,11400000,140204.0,2,0
1554,221,105,10,101,4,3,129.94,13650000,105048.0,2,1
1555,231,105,11,85,20,3,59.0,2350000,39831.0,2,1
1557,236,105,10,84,21,3,81.24,7800000,96012.0,2,1
1558,220,105,7,96,9,2,140.51999999999998,15600000,133333.0,3,1
1559,220,105,10,50,55,1,66.36,7220000,108800.0,0,0
1561,220,105,10,86,19,3,77.49,8800000,113563.0,2,1
1562,220,105,9,50,55,1,60.71,9000000,148246.0,3,0
1563,220,105,9,50,55,1,60.71,12000000,197661.0,3,0
1564,242,105,10,95,10,3,133.65,13660000,102207.0,3,1
1566,244,105,10,77,28,1,95.68,4300000,44941.0,3,0
1567,242,105,10,77,28,1,114.75999999999999,8800000,76682.0,3,1
1568,238,105,10,84,21,3,82.67,6100000,73787.0,2,1
1569,238,105,10,83,22,5,50.62,3850000,76057.0,1,1
1571,238,105,10,82,23,3,158.16,9570000,60508.0,3,1
1573,238,105,10,96,9,3,133.52,8800000,65908.0,3,1
1583,241,105,10,86,19,3,82.82000000000001,8680000,104806.0,3,1
1584,235,105,10,85,20,3,78.47,10200000,129986.0,2,1
1585,235,105,9,61,44,1,81.56,12880000,157921.0,3,0
1588,234,105,11,63,42,1,74.21,14900000,200782.0,4,0
1590,234,105,8,82,23,2,151.70000000000002,16800000,110752.0,5,0
1594,247,105,10,104,1,3,303.46000000000004,39280000,136113.0,3,1
1595,247,105,10,104,1,3,264.36,33600000,129933.0,3,1
1596,241,105,10,58,47,1,76.25,2520000,33049.0,2,0
1597,241,105,10,64,41,1,77.04,6530000,84761.0,3,0
1598,241,105,10,80,25,1,77.94,8300000,106492.0,3,0
1599,247,105,10,82,23,1,107.59,8000000,74356.0,4,0
1603,251,103,11,105,-2,3,304.93,30500000,107502.0,0,0
1604,251,103,3,105,-2,3,302.85,28600000,101006.0,0,0
1605,251,103,8,105,-2,3,232.95,21480000,99678.0,4,0
1606,251,103,3,105,-2,3,232.81,22100000,104084.0,4,0
1607,251,102,10,105,-3,3,231.92,20870000,98041.0,4,0
1608,251,103,3,105,-2,3,200.17000000000002,18500000,102753.0,3,0
1609,251,105,10,105,0,2,75.25,8000000,106298.0,0,1
1610,251,105,10,99,6,3,122.72,6350000,51744.0,2,1
1611,251,105,10,100,5,3,92.22999999999999,5750000,62344.0,1,1
1612,251,105,11,104,1,3,158.24,8420000,55676.0,3,1
1613,251,105,11,104,1,3,185.18,9000000,49769.0,4,1
1614,252,105,11,85,20,3,48.78,1250000,25625.0,1,0
1615,251,105,10,87,18,1,117.55000000000001,8000000,68056.0,3,0
1616,251,104,10,105,-1,3,396.06,47170000,126433.0,0,0
1617,251,103,6,105,-2,3,348.53,32990000,102594.0,0,0
1618,251,103,4,105,-2,3,307.24,33000000,115212.0,0,0
1619,251,102,12,105,-3,3,307.53000000000003,27290000,93540.0,0,0
1620,251,103,5,105,-2,3,346.74,41180000,127902.0,0,0
1621,251,102,10,105,-3,3,346.4,30390000,100964.0,0,0
1622,251,102,10,105,-3,3,206.16000000000003,17510000,92916.0,3,0
1623,251,103,2,105,-2,3,204.51999999999998,19300000,104882.0,3,0
1624,251,103,1,105,-2,3,204.51999999999998,19380000,105373.0,3,0
1625,251,103,3,105,-2,3,205.07,16280000,85999.0,3,0
1626,251,102,10,105,-3,3,201.64,18950000,104681.0,3,0
1627,251,104,1,105,-1,3,200.11,17500000,95178.0,3,0
1628,251,102,10,105,-3,3,200.32999999999998,18580000,101888.0,3,0
1629,251,102,10,105,-3,3,232.81,22110000,104137.0,4,0
1630,251,103,4,105,-2,3,233.26,22680000,105840.0,4,0
1631,251,103,7,105,-2,3,231.92,21380000,99678.0,4,0
1632,251,103,5,105,-2,3,231.92,21450000,100048.0,4,0
1633,251,105,10,80,25,1,36.7,1620000,44142.0,1,0
1634,251,105,10,91,14,3,142.18,8680000,61049.0,4,1
1636,251,105,10,101,4,3,188.77,11500000,60921.0,3,1
1639,251,105,9,104,1,2,187.11,10220000,53232.0,3,1
1640,251,105,8,104,1,2,157.86,8360000,53868.0,3,1
1641,251,105,10,84,21,3,105.99000000000001,5000000,47174.0,2,1
1647,251,105,10,102,3,3,141.8,9600000,67701.0,3,1
1648,251,105,10,88,17,3,72.77,4250000,58403.0,2,1
1649,251,105,10,104,1,3,156.36,8950000,59552.0,3,1
1650,251,105,9,64,41,7,537.9,50000000,92954.0,17,0
1651,221,105,8,86,19,3,161.03,12700000,78867.0,3,1
1652,221,105,10,86,19,1,115.71000000000001,5650000,48829.0,3,1
1653,221,105,10,83,22,5,31.21,3200000,102531.0,0,1
1655,221,105,9,102,3,3,362.99,34550000,95182.0,3,1
1656,221,105,9,102,3,3,335.70000000000005,32000000,95323.0,3,1
1657,221,105,10,101,4,3,84.53999999999999,9500000,112373.0,0,1
1658,221,105,9,102,3,3,349.7,32430000,92737.0,3,1
1659,231,105,10,70,35,5,63.34,1800000,28418.0,1,0
1660,231,105,10,80,25,1,13.17,620000,47077.0,3,1
1661,231,105,10,72,33,1,90.32,6000000,66430.0,3,0
1663,231,105,10,81,24,3,56.91,4760000,83641.0,2,1
1664,231,105,10,84,21,3,237.46,5400000,22741.0,3,1
1665,231,105,10,73,32,1,104.87,15000000,143034.0,3,0
1666,231,105,10,68,37,1,80.41,5000000,62181.0,3,0
1670,231,105,9,98,7,5,60.42,10380000,171797.0,1,1
1671,248,105,11,73,32,1,100.33,3500000,34885.0,3,0
1674,244,105,8,97,8,2,147.48000000000002,9900000,67128.0,2,1
1675,242,105,10,85,20,2,97.6,9000000,92213.0,3,0
1677,242,105,10,94,11,3,98.50999999999999,12000000,121815.0,2,1
1679,248,105,11,97,8,2,188.37,5481361,29099.0,3,1
1680,242,105,10,87,18,3,207.74,20250000,97478.0,4,0
1681,242,105,8,94,11,3,149.11,15300000,102609.0,4,1
1685,236,105,9,65,40,1,52.47,5150000,98151.0,2,0
1686,220,105,10,99,6,3,192.55,31450000,163334.0,3,1
1687,236,105,10,86,19,2,101.65,8350000,82145.0,3,1
1689,220,105,9,50,55,1,107.52,8950000,83240.0,3,0
1690,220,105,9,84,21,3,90.69,10800000,119087.0,3,1
